_id,text,user.screen_name,coordinates.coordinates,created_at,user.location,source
ObjectID(544dcc5f0d0d4d699926cb73),@andreaburns3 Have a great flight Andrea! Enjoy your upgrade. ^Danielle.,British_Airways,,Tue Oct 21 13:14:53 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb74),"@masterwai1 You're welcome, Kevin. We hope you get this sorted. ^Stella",British_Airways,,Tue Oct 21 13:12:45 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb75),"@neocli82 Hi Andrew, we would need receipts for essential items purchased and for items in the bag. Please email send.documents@email.ba.com",British_Airways,,Tue Oct 21 13:08:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb76),@FencingReferee This process can take up to 28 days if the flights were operated by our partner airline.  Thanks for your patience. ^SZ,British_Airways,,Tue Oct 21 13:08:15 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb77),@ishootandtravel Cannot beat a full U.K or Irish breakfast! Glad you enjoyed the flight. ^Danny,British_Airways,,Tue Oct 21 13:06:34 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb78),"@langeliniealle3 Hi Simon, could you DM us the 1st line of your address and also your email address? Thanks. ^David.",British_Airways,,Tue Oct 21 13:06:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb79),@hilsoneil I hope you manage to use them for something nice soon! (2/2) ^Al.,British_Airways,,Tue Oct 21 13:03:39 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb7a),"@hilsoneil Hi Hilary, we appreciate your comments and will continue to look at ways of extending Avios usage (1/2) ^Al.",British_Airways,,Tue Oct 21 13:03:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb7b),@GracePengelly The BA0207 to Miami that left today departed 30 minutes late at 11:40. The BA0207 tomorrow is set to leave on time. ^Liam,British_Airways,,Tue Oct 21 13:01:45 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb7c),"@MichelleMone We hope you had a pleasant flight, Michelle. ^Stella",British_Airways,,Tue Oct 21 13:01:03 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb7d),"@LanghamPlace5th We'd like to congratulate @ClaireAxford and partner on their wedding, and hope you have a wonderful honeymoon! ^Steph",British_Airways,,Tue Oct 21 13:00:33 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb7e),"@EricdSarno Sorry to hear this Eric, unfortunately this is due to availability. Usually the best value fares go first. ^Danielle",British_Airways,,Tue Oct 21 13:00:33 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb7f),@LeonBaranowski Punctuality is important to us Leon and we're working hard to improve. We do understand delays are frustrating. ^Danielle,British_Airways,,Tue Oct 21 12:56:21 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb80),@ChelseaBavers Thanks for your kind words Chelsea! We're sorry for your delay. ^Louise,British_Airways,,Tue Oct 21 12:53:17 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb81),@HighgateCLTC It can take up to 28 days for the Avios and Tier Points to be added if the flight's operated by one of our partner airlines.^S,British_Airways,,Tue Oct 21 12:52:54 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb82),@grahamwarrender I'm afraid we don't have any promotion codes but we hope you have a great experience trying out the simulator! ^Kayleigh,British_Airways,,Tue Oct 21 12:52:36 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb83),@jonoshea68 This doesn't sound good Jon. Please DM us with more info if you'd like us to look into this for you. ^Danielle,British_Airways,,Tue Oct 21 12:51:57 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb84),"@billie1b Hi Aaron, we don't have USB charge sockets in our seats. Sorry to disappoint you. ^Louise",British_Airways,,Tue Oct 21 12:51:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb85),"@cyriltreacy Keep up the good work, Cyril! ^Liam",British_Airways,,Tue Oct 21 12:51:18 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb86),"@blondbydesign No problem at all, Joseph. We hope you get home soon. ^Stella",British_Airways,,Tue Oct 21 12:50:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb87),"@YeshwanthKini We're sorry if you've experienced poor service Yeshwanth. If you'd like us to investigate, please DM us more details. ^Dani",British_Airways,,Tue Oct 21 12:47:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb88),"@masterwai1 We can't promise Kevin, but they'll try their hardest to change it for you. ^Louise",British_Airways,,Tue Oct 21 12:45:20 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb89),"@JudithStr Hi Judith, you will be checked in for the LDN-LAX flight at BRU airport. ^Linda",British_Airways,,Tue Oct 21 12:44:37 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb8a),"@ceejayesq Hi, the BA 005 left today at 13.33 and is due to arrive at NRT at 09.05 tomorrow morning (local time). ^Louise",British_Airways,,Tue Oct 21 12:43:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb8b),"@bonjourimchloe You're almost there Chloe! Just one more flight and you're a Bronze member, happy travelling. ^Linda",British_Airways,,Tue Oct 21 12:41:40 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb8c),@this_is_cat The sunrise is breathtaking. Thanks for sharing your picture with us Cat. We hope you enjoyed your time on board. ^Gareth,British_Airways,,Tue Oct 21 12:38:51 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb8d),"@marnickvdb Hi Marnick, BA397 is estimated to depart at 17.22, please check http://t.co/2MEGTwqwoE for further update. ^Linda",British_Airways,,Tue Oct 21 12:38:14 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc5f0d0d4d699926cb8e),@SpencerIzard We'll have this looked into Spencer. We prioritise our fixes but we hope to have this resolved soon. ^Gareth,British_Airways,,Tue Oct 21 12:35:40 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb8f),@sumitruchir There's nothing quite like that first glimpse of London. We hope you have a fantastic time. ^Gareth,British_Airways,,Tue Oct 21 12:33:54 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb90),@SchmidtArne We're sorry you feel that way Arne but we hope you'll choose to fly with us again in the near future. ^Kayleigh,British_Airways,,Tue Oct 21 12:32:20 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb91),"@dawmore What's the issue, Lynne? We'll see if we can help? ^Emma",British_Airways,,Tue Oct 21 12:31:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb92),"@masterwai1 Sadly, you won't be able to access the lounge Kevin but our ground staff in London will be able to change your seat. ^Gareth",British_Airways,,Tue Oct 21 12:31:18 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb93),"@tabbycatsmother Hi Steffy, could you DM us your full name and the 1st line of the address on the file? Thanks. ^David.",British_Airways,,Tue Oct 21 12:30:50 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb94),"@ClaireAxford Not long to go now, Claire! Have a fantastic honeymoon in the Big Apple! ^Emma",British_Airways,,Tue Oct 21 12:28:35 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb95),"@Xalira Hi Elena, online check-in may be unavailable for some of our flights today. You'll need to check in at the airport. ^Gareth",British_Airways,,Tue Oct 21 12:27:58 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb96),"@cynicalkind Hi James, we certainly recognise the value of this route and we are increasing the number of flights. ^Gareth",British_Airways,,Tue Oct 21 12:26:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb97),"@NaveenKhajanchi That's great to hear, Naveen! Looking forward to seeing you on board again soon. ^Sel",British_Airways,,Tue Oct 21 12:24:23 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb98),@Andrew_SW No problem. We're always here ^Danielle.,British_Airways,,Tue Oct 21 12:23:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb99),@Kristheo you are but we're afraid we can't do anymore. Thanks ^David.,British_Airways,,Tue Oct 21 12:20:50 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb9a),@weetedscotland No problem. Let us know if you have any other questions! We're here 24/7. ^Sel,British_Airways,,Tue Oct 21 12:20:33 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb9b),@Kristheo It's unfortunate you missed your flight by such a small margin Kristheo. We'll log your comments about how disappointed 1/2,British_Airways,,Tue Oct 21 12:20:11 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb9c),@GargaC There's nothing in the pipeline at the moment Garga but feel free to check our website for updates on our routes. ^Kayleigh,British_Airways,,Tue Oct 21 12:19:03 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb9d),"@hilsoneil Hi Hilary, we often release Avios seats a day or two before departure which people can use for upgrades. ^Louise",British_Airways,,Tue Oct 21 12:15:29 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb9e),"@R7yan Hi Ryan, looks like a very nice hotel. Enjoy your stay! ^David.",British_Airways,,Tue Oct 21 12:14:26 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cb9f),"@marketeraimee Sorry about that, Aimee. We're now following you. ^Stella",British_Airways,,Tue Oct 21 12:10:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cba0),"@KateHMcKie Hi Kate. Can you DM us the reference you got from the online form so we can check the details for you, thanks ^Emma",British_Airways,,Tue Oct 21 12:09:09 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cba1),"@Oli_H_Jacob Hi Oli, sorry to hear this.  Is there something we can help with? ^David.",British_Airways,,Tue Oct 21 12:08:59 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cba2),@Andrew_SW American Airlines like you to allocate your seats in advance free of charge. Let us know if you need any help with this. ^Liz,British_Airways,,Tue Oct 21 12:07:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cba3),"@spjawalkar Hi Shikrant, we will respond to your email asap ^Al.",British_Airways,,Tue Oct 21 12:07:02 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cba4),"@donnagardiner Please DM us your booking reference, flight details and date of birth. We'll take a look for you. ^Stella",British_Airways,,Tue Oct 21 12:05:47 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cba5),"@michaelleander us and DM us your booking reference and email address, so we can look into it for you. 2/2 ^Stella",British_Airways,,Tue Oct 21 12:03:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cba6),"@michaelleander We're sorry for any inconvenience this has caused, Michael. Please follow 1/2",British_Airways,,Tue Oct 21 12:03:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cba7),@R7yan I hope you had a comfortable flight Ryan. Have a great holiday. ^Liz,British_Airways,,Tue Oct 21 12:02:13 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cba8),@fionah910 You can thank them directly here: http://t.co/AZwyMYq6Fj. Have a great day. ^Liz,British_Airways,,Tue Oct 21 11:59:47 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cba9),@Kosteqs Thank for your time on the phone with me today. I've sent those emails to Mark's address. ^Emma,British_Airways,,Tue Oct 21 11:57:44 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbaa),"@rymcc86 Hi Ryan, hope you're enjoying your flight. We know it was slightly delayed by 10 mins, but  glad to see you got away safely. ^Danny",British_Airways,,Tue Oct 21 11:57:44 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbab),"@kfreel  Ideally we'd like to always run on time, but with safety being our number one priority, we can't jeopardize this. ^Liam 2/2",British_Airways,,Tue Oct 21 11:53:23 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbac),"@kfreel We're really sorry about the delays. As previously explained, high winds have forced us to reschedule a lot of our flights. 1/2",British_Airways,,Tue Oct 21 11:51:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbad),"@BethAllenGolf That's great to hear Beth, thanks for your kind comments. ^Kayleigh",British_Airways,,Tue Oct 21 11:50:17 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbae),"@nkaneplc This is so each person can show their pass to security, rather than 10 on one phone, which would get messy! ^Danny 2/2",British_Airways,,Tue Oct 21 11:48:41 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbaf),@nagpurbadboy Very kind of you to say so!!! Thanks. ^David.,British_Airways,,Tue Oct 21 11:47:29 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbb0),"@nkaneplc Hi Neil, you can only show one boarding pass per phone. Same as if you had them printed. They need to be on separate phones. 1/2",British_Airways,,Tue Oct 21 11:46:15 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbb1),"@SpencerIzard Glad you like it, Spencer! Have you got the most up to date version of the app? ^Sel",British_Airways,,Tue Oct 21 11:41:43 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbb2),@OnswitchLtd Nice one! It really does work well. Just need to check all flight details before pressing ok! ^Danny,British_Airways,,Tue Oct 21 11:39:13 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbb3),@hooves2 What's the occasion Jayasimha? ^David.,British_Airways,,Tue Oct 21 11:38:40 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbb4),@tabbycatsmother Sorry to hear about your bag delay. Could you DM us your World Tracer so we can check the status of your luggage. ^Liam,British_Airways,,Tue Oct 21 11:37:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbb5),"@hilsoneil Hi Hilary, we are always looking to extend Avios usage and you can now par tpay using your Avios ^Al.",British_Airways,,Tue Oct 21 11:36:31 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcc600d0d4d699926cbb6),@markthepom but we'd recommend you carry your own baby food in your hand baggage. Thanks. ^David. 2/2,British_Airways,,Tue Oct 21 11:35:40 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
